=", ="
"education-Apr21-0207", "Romansch", " ", "furmaziun|f", " furmaziun|f"
"education-Apr21-0207", "Russian", " ", "образова́ние|n, обуче́ние|n, воспита́ние|n, просвеще́ние|n", " образова́ние|n" , " обуче́ние|n" , " воспита́ние|n" , " просвеще́ние|n"
"education-Apr21-0207", "Sanskrit", " ", "शिक्ष|f, शिक्षा|f", " शिक्ष|f" , " शिक्षा|f"
"education-Apr21-0207", "Scots", " ", "eddication", " eddication"
"education-Apr21-0207", "Scottish Gaelic", " ", "foghlaim|m, teagasg|m", " foghlaim|m" , " teagasg|m"
"education-Apr21-0207", "Serbo-Croatian", " ", " ", " "
"education-Apr21-0207", " ", "Cyrillic", "образова́ње|n, васпи́та̄ње|n, одгајивање|n, про̏света|f, про̏свјета|f", " образова́ње|n" , " васпи́та̄ње|n" , " одгајивање|n" , " про̏света|f" , " про̏свјета|f"
"education-Apr21-0207", " ", "Roman", "obrazovánje|n, vaspítānje|n, odgajivanje|n, prȍsveta, prȍsvjeta|f", " Roman: obrazovánje|n" , " vaspítānje|n" , " odgajivanje|n" , " prȍsveta" , " prȍsvjeta|f"
"education-Apr21-0207", "Sicilian", " ", "aducazzioni|f", " aducazzioni|f"
"education-Apr21-0207", "Sindhi", " ", "تعليم", " تعليم"
"education-Apr21-0207", "Sinhalese", " ", "අධ්‍යාපනය", " අධ්‍යාපනය"
"education-Apr21-0207", "Slovak", " ", "vzdelávanie|n", " vzdelávanie|n"
"education-Apr21-0207", "Slovene", " ", "izobraževanje|n", " izobraževanje|n"
"education-Apr21-0207", "Somali", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Spanish", " ", "educación|f", " educación|f"
"education-Apr21-0207", "Swahili", " ", "elimu", " elimu"
"education-Apr21-0207", "Swedish", " ", "utbildning|c, undervisning|c", " utbildning|c" , " undervisning|c"
"education-Apr21-0207", "Tagalog", " ", "katuruan, edukasyon", " katuruan" , " edukasyon"
"education-Apr21-0207", "Tajik", " ", "маориф, омузиш, таълим", " маориф" , " омузиш" , " таълим"
"education-Apr21-0207", "Tamil", " ", "கல்வி", " கல்வி"
"education-Apr21-0207", "Tatar", " ", "мәгърифәт", " мәгърифәт"
"education-Apr21-0207", "Telugu", " ", "విద్య", " విద్య"
"education-Apr21-0207", "Thai", " ", "การศึกษา", " การศึกษา"
"education-Apr21-0207", "Tibetan", " ", "སློབ་གསོ", " སློབ་གསོ"
"education-Apr21-0207", "Tigrinya", " ", "ትምህርቲ", " ትምህርቲ"
"education-Apr21-0207", "Turkish", " ", "eğitim", " eğitim"
"education-Apr21-0207", "Turkmen", " ", "bilim, magaryf, terbiýeleýiş", " bilim" , " magaryf" , " terbiýeleýiş"
"education-Apr21-0207", "Ukrainian", " ", "осві́та|f, вихова́ння|n", " осві́та|f" , " вихова́ння|n"
"education-Apr21-0207", "Urdu", " ", "تعلیم|tr=ta\\'līm, معرفت|f|tr=ma\\'rifat", " تعلیم|tr=ta\\'līm" , " معرفت|f|tr=ma\\'rifat"
"education-Apr21-0207", "Uyghur", " ", "مائارىپ, ئوقۇش", " مائارىپ" , " ئوقۇش"
"education-Apr21-0207", "Uzbek", " ", "maorif, tahsil, maʻrifat", " maorif" , " tahsil" , " maʻrifat"
"education-Apr21-0207", "Vietnamese", " ", "giáo dục (教育), dạy dỗ, giáo dưỡng (教養)", " giáo dục (教育)" , " dạy dỗ" , " giáo dưỡng (教養)"
"education-Apr21-0207", "Vilamovian", " ", "aojsbildung", " aojsbildung"
"education-Apr21-0207", "Volapük", " ", "dugäl, dugälav {{qualifier|pedagogy, benodugäl, benodugälam", " dugäl" , " dugälav {{qualifier|pedagogy" , " benodugäl" , " benodugälam"
"education-Apr21-0207", "Walloon", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Welsh", " ", "addysg|f", " addysg|f"
"education-Apr21-0207", "West Frisian", " ", "ûnderwiis", " ûnderwiis"
"education-Apr21-0207", "Yakut", " ", "үөрэҕирии", " үөрэҕирии"
"education-Apr21-0207", "Yiddish", " ", "בילדונג|f, חינוך|m|tr=khinekh|m {{qualifier|Jewish education", " בילדונג|f" , " חינוך|m|tr=khinekh|m {{qualifier|Jewish education"
"education-Apr21-0207", "Zhuang", " ", "gyauyuz", " gyauyuz"
